Experiment ID	luminose_hf_goNogo
Animal ID	LUMI-0013
Researcher	Test
Directory path	


Number	Start Time	End Time	Time From Start	Channel	Annotation
2367	03/24/26 14:34:46.385	03/24/26 14:34:46.385	1151.9083	EMG	TTL 3: Rise
2368	03/24/26 14:34:47.387	03/24/26 14:34:47.387	1152.9100	EEG1	TTL 3: Fall
2369	03/24/26 14:34:47.387	03/24/26 14:34:47.387	1152.9100	EEG2	TTL 3: Fall
2370	03/24/26 14:34:47.387	03/24/26 14:34:47.387	1152.9100	EMG	TTL 3: Fall
2371	03/24/26 14:34:47.617	03/24/26 14:34:47.617	1153.1404	EEG1	TTL 3: Rise
2372	03/24/26 14:34:47.617	03/24/26 14:34:47.617	1153.1404	EEG2	TTL 3: Rise
2373	03/24/26 14:34:47.617	03/24/26 14:34:47.617	1153.1404	EMG	TTL 3: Rise
2374	03/24/26 14:34:47.654	03/24/26 14:34:47.654	1153.1780	EEG1	TTL 3: Fall
2375	03/24/26 14:34:47.654	03/24/26 14:34:47.654	1153.1780	EEG2	TTL 3: Fall
2376	03/24/26 14:34:47.654	03/24/26 14:34:47.654	1153.1780	EMG	TTL 3: Fall
2377	03/24/26 14:34:49.655	03/24/26 14:34:49.655	1155.1790	EEG1	TTL 3: Rise
2378	03/24/26 14:34:49.655	03/24/26 14:34:49.655	1155.1790	EEG2	TTL 3: Rise
2379	03/24/26 14:34:49.655	03/24/26 14:34:49.655	1155.1790	EMG	TTL 3: Rise
2380	03/24/26 14:34:51.656	03/24/26 14:34:51.656	1157.1791	EEG1	TTL 3: Fall
2381	03/24/26 14:34:51.656	03/24/26 14:34:51.656	1157.1791	EEG2	TTL 3: Fall
2382	03/24/26 14:34:51.656	03/24/26 14:34:51.656	1157.1791	EMG	TTL 3: Fall
2383	03/24/26 14:34:52.658	03/24/26 14:34:52.658	1158.1819	EEG1	TTL 3: Rise
2384	03/24/26 14:34:52.658	03/24/26 14:34:52.658	1158.1819	EEG2	TTL 3: Rise
2385	03/24/26 14:34:52.658	03/24/26 14:34:52.658	1158.1819	EMG	TTL 3: Rise
2386	03/24/26 14:34:53.661	03/24/26 14:34:53.661	1159.1846	EEG1	TTL 3: Fall
2387	03/24/26 14:34:53.661	03/24/26 14:34:53.661	1159.1846	EEG2	TTL 3: Fall
2388	03/24/26 14:34:53.661	03/24/26 14:34:53.661	1159.1846	EMG	TTL 3: Fall
2389	03/24/26 14:34:53.734	03/24/26 14:34:53.734	1159.2573	EEG1	TTL 3: Rise
2390	03/24/26 14:34:53.734	03/24/26 14:34:53.734	1159.2573	EEG2	TTL 3: Rise
2391	03/24/26 14:34:53.734	03/24/26 14:34:53.734	1159.2573	EMG	TTL 3: Rise
2392	03/24/26 14:34:53.771	03/24/26 14:34:53.771	1159.2949	EEG1	TTL 3: Fall
2393	03/24/26 14:34:53.771	03/24/26 14:34:53.771	1159.2949	EEG2	TTL 3: Fall
2394	03/24/26 14:34:53.771	03/24/26 14:34:53.771	1159.2949	EMG	TTL 3: Fall
2395	03/24/26 14:34:55.770	03/24/26 14:34:55.770	1161.2936	EEG1	TTL 3: Rise
2396	03/24/26 14:34:55.770	03/24/26 14:34:55.770	1161.2936	EEG2	TTL 3: Rise
2397	03/24/26 14:34:55.770	03/24/26 14:34:55.770	1161.2936	EMG	TTL 3: Rise
2398	03/24/26 14:34:57.771	03/24/26 14:34:57.771	1163.2946	EEG1	TTL 3: Fall
2399	03/24/26 14:34:57.771	03/24/26 14:34:57.771	1163.2946	EEG2	TTL 3: Fall
2400	03/24/26 14:34:57.771	03/24/26 14:34:57.771	1163.2946	EMG	TTL 3: Fall
2401	03/24/26 14:34:58.773	03/24/26 14:34:58.773	1164.2965	EEG1	TTL 3: Rise
2402	03/24/26 14:34:58.773	03/24/26 14:34:58.773	1164.2965	EEG2	TTL 3: Rise
2403	03/24/26 14:34:58.773	03/24/26 14:34:58.773	1164.2965	EMG	TTL 3: Rise
2404	03/24/26 14:34:59.775	03/24/26 14:34:59.775	1165.2985	EEG1	TTL 3: Fall
2405	03/24/26 14:34:59.775	03/24/26 14:34:59.775	1165.2985	EEG2	TTL 3: Fall
2406	03/24/26 14:34:59.775	03/24/26 14:34:59.775	1165.2985	EMG	TTL 3: Fall
2407	03/24/26 14:34:59.870	03/24/26 14:34:59.870	1165.3937	EEG1	TTL 3: Rise
2408	03/24/26 14:34:59.870	03/24/26 14:34:59.870	1165.3937	EEG2	TTL 3: Rise
2409	03/24/26 14:34:59.870	03/24/26 14:34:59.870	1165.3937	EMG	TTL 3: Rise
2410	03/24/26 14:35:00.870	03/24/26 14:35:00.870	1166.3932	EEG1	TTL 3: Fall
2411	03/24/26 14:35:00.870	03/24/26 14:35:00.870	1166.3932	EEG2	TTL 3: Fall
2412	03/24/26 14:35:00.870	03/24/26 14:35:00.870	1166.3932	EMG	TTL 3: Fall
2413	03/24/26 14:35:06.871	03/24/26 14:35:06.871	1172.3950	EEG1	TTL 3: Rise
2414	03/24/26 14:35:06.871	03/24/26 14:35:06.871	1172.3950	EEG2	TTL 3: Rise
2415	03/24/26 14:35:06.871	03/24/26 14:35:06.871	1172.3950	EMG	TTL 3: Rise
2416	03/24/26 14:35:08.871	03/24/26 14:35:08.871	1174.3944	EEG1	TTL 3: Fall
2417	03/24/26 14:35:08.871	03/24/26 14:35:08.871	1174.3944	EEG2	TTL 3: Fall
2418	03/24/26 14:35:08.871	03/24/26 14:35:08.871	1174.3944	EMG	TTL 3: Fall
2419	03/24/26 14:35:09.873	03/24/26 14:35:09.873	1175.3966	EEG1	TTL 3: Rise
2420	03/24/26 14:35:09.873	03/24/26 14:35:09.873	1175.3966	EEG2	TTL 3: Rise
2421	03/24/26 14:35:09.873	03/24/26 14:35:09.873	1175.3966	EMG	TTL 3: Rise
2422	03/24/26 14:35:10.875	03/24/26 14:35:10.875	1176.3981	EEG1	TTL 3: Fall
2423	03/24/26 14:35:10.875	03/24/26 14:35:10.875	1176.3981	EEG2	TTL 3: Fall
2424	03/24/26 14:35:10.875	03/24/26 14:35:10.875	1176.3981	EMG	TTL 3: Fall
2425	03/24/26 14:35:10.925	03/24/26 14:35:10.925	1176.4481	EEG1	TTL 3: Rise
2426	03/24/26 14:35:10.925	03/24/26 14:35:10.925	1176.4481	EEG2	TTL 3: Rise
2427	03/24/26 14:35:10.925	03/24/26 14:35:10.925	1176.4481	EMG	TTL 3: Rise
2428	03/24/26 14:35:11.923	03/24/26 14:35:11.923	1177.4470	EEG1	TTL 3: Fall
2429	03/24/26 14:35:11.923	03/24/26 14:35:11.923	1177.4470	EEG2	TTL 3: Fall
2430	03/24/26 14:35:11.923	03/24/26 14:35:11.923	1177.4470	EMG	TTL 3: Fall
2431	03/24/26 14:35:17.924	03/24/26 14:35:17.924	1183.4477	EEG1	TTL 3: Rise
2432	03/24/26 14:35:17.924	03/24/26 14:35:17.924	1183.4477	EEG2	TTL 3: Rise
2433	03/24/26 14:35:17.924	03/24/26 14:35:17.924	1183.4477	EMG	TTL 3: Rise
2434	03/24/26 14:35:19.923	03/24/26 14:35:19.923	1185.4469	EEG1	TTL 3: Fall
2435	03/24/26 14:35:19.923	03/24/26 14:35:19.923	1185.4469	EEG2	TTL 3: Fall
2436	03/24/26 14:35:19.923	03/24/26 14:35:19.923	1185.4469	EMG	TTL 3: Fall
2437	03/24/26 14:35:20.925	03/24/26 14:35:20.925	1186.4490	EEG1	TTL 3: Rise
2438	03/24/26 14:35:20.925	03/24/26 14:35:20.925	1186.4490	EEG2	TTL 3: Rise
2439	03/24/26 14:35:20.925	03/24/26 14:35:20.925	1186.4490	EMG	TTL 3: Rise
2440	03/24/26 14:35:21.928	03/24/26 14:35:21.928	1187.4511	EEG1	TTL 3: Fall
2441	03/24/26 14:35:21.928	03/24/26 14:35:21.928	1187.4511	EEG2	TTL 3: Fall
2442	03/24/26 14:35:21.928	03/24/26 14:35:21.928	1187.4511	EMG	TTL 3: Fall
2443	03/24/26 14:35:22.108	03/24/26 14:35:22.108	1187.6315	EEG1	TTL 3: Rise
2444	03/24/26 14:35:22.108	03/24/26 14:35:22.108	1187.6315	EEG2	TTL 3: Rise
2445	03/24/26 14:35:22.108	03/24/26 14:35:22.108	1187.6315	EMG	TTL 3: Rise
2446	03/24/26 14:35:22.145	03/24/26 14:35:22.145	1187.6690	EEG1	TTL 3: Fall
2447	03/24/26 14:35:22.145	03/24/26 14:35:22.145	1187.6690	EEG2	TTL 3: Fall
2448	03/24/26 14:35:22.145	03/24/26 14:35:22.145	1187.6690	EMG	TTL 3: Fall
2449	03/24/26 14:35:24.144	03/24/26 14:35:24.144	1189.6678	EEG1	TTL 3: Rise
2450	03/24/26 14:35:24.144	03/24/26 14:35:24.144	1189.6678	EEG2	TTL 3: Rise
2451	03/24/26 14:35:24.144	03/24/26 14:35:24.144	1189.6678	EMG	TTL 3: Rise
2452	03/24/26 14:35:26.146	03/24/26 14:35:26.146	1191.6692	EEG1	TTL 3: Fall
2453	03/24/26 14:35:26.146	03/24/26 14:35:26.146	1191.6692	EEG2	TTL 3: Fall
2454	03/24/26 14:35:26.146	03/24/26 14:35:26.146	1191.6692	EMG	TTL 3: Fall
2455	03/24/26 14:35:27.148	03/24/26 14:35:27.148	1192.6713	EEG1	TTL 3: Rise
2456	03/24/26 14:35:27.148	03/24/26 14:35:27.148	1192.6713	EEG2	TTL 3: Rise
2457	03/24/26 14:35:27.148	03/24/26 14:35:27.148	1192.6713	EMG	TTL 3: Rise
2458	03/24/26 14:35:28.150	03/24/26 14:35:28.150	1193.6734	EEG1	TTL 3: Fall
2459	03/24/26 14:35:28.150	03/24/26 14:35:28.150	1193.6734	EEG2	TTL 3: Fall
2460	03/24/26 14:35:28.150	03/24/26 14:35:28.150	1193.6734	EMG	TTL 3: Fall
2461	03/24/26 14:35:28.167	03/24/26 14:35:28.167	1193.6909	EEG1	TTL 3: Rise
2462	03/24/26 14:35:28.167	03/24/26 14:35:28.167	1193.6909	EEG2	TTL 3: Rise
2463	03/24/26 14:35:28.167	03/24/26 14:35:28.167	1193.6909	EMG	TTL 3: Rise
2464	03/24/26 14:35:28.205	03/24/26 14:35:28.205	1193.7285	EEG1	TTL 3: Fall
2465	03/24/26 14:35:28.205	03/24/26 14:35:28.205	1193.7285	EEG2	TTL 3: Fall
2466	03/24/26 14:35:28.205	03/24/26 14:35:28.205	1193.7285	EMG	TTL 3: Fall
2467	03/24/26 14:35:30.207	03/24/26 14:35:30.207	1195.7303	EEG1	TTL 3: Rise
2468	03/24/26 14:35:30.207	03/24/26 14:35:30.207	1195.7303	EEG2	TTL 3: Rise
2469	03/24/26 14:35:30.207	03/24/26 14:35:30.207	1195.7303	EMG	TTL 3: Rise
2470	03/24/26 14:35:32.206	03/24/26 14:35:32.206	1197.7298	EEG1	TTL 3: Fall
2471	03/24/26 14:35:32.206	03/24/26 14:35:32.206	1197.7298	EEG2	TTL 3: Fall
2472	03/24/26 14:35:32.206	03/24/26 14:35:32.206	1197.7298	EMG	TTL 3: Fall
2473	03/24/26 14:35:33.209	03/24/26 14:35:33.209	1198.7321	EEG1	TTL 3: Rise
2474	03/24/26 14:35:33.209	03/24/26 14:35:33.209	1198.7321	EEG2	TTL 3: Rise
2475	03/24/26 14:35:33.209	03/24/26 14:35:33.209	1198.7321	EMG	TTL 3: Rise
2476	03/24/26 14:35:34.211	03/24/26 14:35:34.211	1199.7344	EEG1	TTL 3: Fall
2477	03/24/26 14:35:34.211	03/24/26 14:35:34.211	1199.7344	EEG2	TTL 3: Fall
2478	03/24/26 14:35:34.211	03/24/26 14:35:34.211	1199.7344	EMG	TTL 3: Fall
2479	03/24/26 14:35:34.301	03/24/26 14:35:34.301	1199.8245	EEG1	TTL 3: Rise
2480	03/24/26 14:35:34.301	03/24/26 14:35:34.301	1199.8245	EEG2	TTL 3: Rise
2481	03/24/26 14:35:34.301	03/24/26 14:35:34.301	1199.8245	EMG	TTL 3: Rise
2482	03/24/26 14:35:34.339	03/24/26 14:35:34.339	1199.8621	EEG1	TTL 3: Fall
2483	03/24/26 14:35:34.339	03/24/26 14:35:34.339	1199.8621	EEG2	TTL 3: Fall
2484	03/24/26 14:35:34.339	03/24/26 14:35:34.339	1199.8621	EMG	TTL 3: Fall
2485	03/24/26 14:35:36.340	03/24/26 14:35:36.340	1201.8638	EEG1	TTL 3: Rise
2486	03/24/26 14:35:36.340	03/24/26 14:35:36.340	1201.8638	EEG2	TTL 3: Rise
2487	03/24/26 14:35:36.340	03/24/26 14:35:36.340	1201.8638	EMG	TTL 3: Rise
2488	03/24/26 14:35:38.339	03/24/26 14:35:38.339	1203.8629	EEG1	TTL 3: Fall
2489	03/24/26 14:35:38.339	03/24/26 14:35:38.339	1203.8629	EEG2	TTL 3: Fall
2490	03/24/26 14:35:38.339	03/24/26 14:35:38.339	1203.8629	EMG	TTL 3: Fall
2491	03/24/26 14:35:39.341	03/24/26 14:35:39.341	1204.8647	EEG1	TTL 3: Rise
2492	03/24/26 14:35:39.341	03/24/26 14:35:39.341	1204.8647	EEG2	TTL 3: Rise
2493	03/24/26 14:35:39.341	03/24/26 14:35:39.341	1204.8647	EMG	TTL 3: Rise
2494	03/24/26 14:35:40.343	03/24/26 14:35:40.343	1205.8665	EEG1	TTL 3: Fall
2495	03/24/26 14:35:40.343	03/24/26 14:35:40.343	1205.8665	EEG2	TTL 3: Fall
2496	03/24/26 14:35:40.343	03/24/26 14:35:40.343	1205.8665	EMG	TTL 3: Fall
2497	03/24/26 14:35:40.518	03/24/26 14:35:40.518	1206.0419	EEG1	TTL 3: Rise
2498	03/24/26 14:35:40.518	03/24/26 14:35:40.518	1206.0419	EEG2	TTL 3: Rise
2499	03/24/26 14:35:40.518	03/24/26 14:35:40.518	1206.0419	EMG	TTL 3: Rise
2500	03/24/26 14:35:41.518	03/24/26 14:35:41.518	1207.0412	EEG1	TTL 3: Fall
2501	03/24/26 14:35:41.518	03/24/26 14:35:41.518	1207.0412	EEG2	TTL 3: Fall
2502	03/24/26 14:35:41.518	03/24/26 14:35:41.518	1207.0412	EMG	TTL 3: Fall
2503	03/24/26 14:35:47.517	03/24/26 14:35:47.517	1213.0409	EEG1	TTL 3: Rise
2504	03/24/26 14:35:47.517	03/24/26 14:35:47.517	1213.0409	EEG2	TTL 3: Rise
2505	03/24/26 14:35:47.517	03/24/26 14:35:47.517	1213.0409	EMG	TTL 3: Rise
2506	03/24/26 14:35:49.519	03/24/26 14:35:49.519	1215.0422	EEG1	TTL 3: Fall
2507	03/24/26 14:35:49.519	03/24/26 14:35:49.519	1215.0422	EEG2	TTL 3: Fall
2508	03/24/26 14:35:49.519	03/24/26 14:35:49.519	1215.0422	EMG	TTL 3: Fall
2509	03/24/26 14:35:50.518	03/24/26 14:35:50.518	1216.0417	EEG1	TTL 3: Rise
2510	03/24/26 14:35:50.518	03/24/26 14:35:50.518	1216.0417	EEG2	TTL 3: Rise
2511	03/24/26 14:35:50.518	03/24/26 14:35:50.518	1216.0417	EMG	TTL 3: Rise
2512	03/24/26 14:35:51.520	03/24/26 14:35:51.520	1217.0436	EEG1	TTL 3: Fall
2513	03/24/26 14:35:51.520	03/24/26 14:35:51.520	1217.0436	EEG2	TTL 3: Fall
2514	03/24/26 14:35:51.520	03/24/26 14:35:51.520	1217.0436	EMG	TTL 3: Fall
2515	03/24/26 14:35:51.608	03/24/26 14:35:51.608	1217.1313	EEG1	TTL 3: Rise
2516	03/24/26 14:35:51.608	03/24/26 14:35:51.608	1217.1313	EEG2	TTL 3: Rise
2517	03/24/26 14:35:51.608	03/24/26 14:35:51.608	1217.1313	EMG	TTL 3: Rise
2518	03/24/26 14:35:52.607	03/24/26 14:35:52.607	1218.1308	EEG1	TTL 3: Fall
2519	03/24/26 14:35:52.607	03/24/26 14:35:52.607	1218.1308	EEG2	TTL 3: Fall
2520	03/24/26 14:35:52.607	03/24/26 14:35:52.607	1218.1308	EMG	TTL 3: Fall
2521	03/24/26 14:35:58.609	03/24/26 14:35:58.609	1224.1327	EEG1	TTL 3: Rise
2522	03/24/26 14:35:58.609	03/24/26 14:35:58.609	1224.1327	EEG2	TTL 3: Rise
2523	03/24/26 14:35:58.609	03/24/26 14:35:58.609	1224.1327	EMG	TTL 3: Rise
2524	03/24/26 14:36:00.612	03/24/26 14:36:00.612	1226.1351	EEG1	TTL 3: Fall
2525	03/24/26 14:36:00.612	03/24/26 14:36:00.612	1226.1351	EEG2	TTL 3: Fall
2526	03/24/26 14:36:00.612	03/24/26 14:36:00.612	1226.1351	EMG	TTL 3: Fall
2527	03/24/26 14:36:01.614	03/24/26 14:36:01.614	1227.1376	EEG1	TTL 3: Rise
2528	03/24/26 14:36:01.614	03/24/26 14:36:01.614	1227.1376	EEG2	TTL 3: Rise
2529	03/24/26 14:36:01.614	03/24/26 14:36:01.614	1227.1376	EMG	TTL 3: Rise
2530	03/24/26 14:36:02.616	03/24/26 14:36:02.616	1228.1392	EEG1	TTL 3: Fall
2531	03/24/26 14:36:02.616	03/24/26 14:36:02.616	1228.1392	EEG2	TTL 3: Fall
2532	03/24/26 14:36:02.616	03/24/26 14:36:02.616	1228.1392	EMG	TTL 3: Fall
2533	03/24/26 14:36:02.746	03/24/26 14:36:02.746	1228.2694	EEG1	TTL 3: Rise
2534	03/24/26 14:36:02.746	03/24/26 14:36:02.746	1228.2694	EEG2	TTL 3: Rise
2535	03/24/26 14:36:02.746	03/24/26 14:36:02.746	1228.2694	EMG	TTL 3: Rise
2536	03/24/26 14:36:02.783	03/24/26 14:36:02.783	1228.3069	EEG1	TTL 3: Fall
2537	03/24/26 14:36:02.783	03/24/26 14:36:02.783	1228.3069	EEG2	TTL 3: Fall
2538	03/24/26 14:36:02.783	03/24/26 14:36:02.783	1228.3069	EMG	TTL 3: Fall
2539	03/24/26 14:36:04.783	03/24/26 14:36:04.783	1230.3067	EEG1	TTL 3: Rise
2540	03/24/26 14:36:04.783	03/24/26 14:36:04.783	1230.3067	EEG2	TTL 3: Rise
2541	03/24/26 14:36:04.783	03/24/26 14:36:04.783	1230.3067	EMG	TTL 3: Rise
2542	03/24/26 14:36:06.781	03/24/26 14:36:06.781	1232.3050	EEG1	TTL 3: Fall
2543	03/24/26 14:36:06.781	03/24/26 14:36:06.781	1232.3050	EEG2	TTL 3: Fall
2544	03/24/26 14:36:06.781	03/24/26 14:36:06.781	1232.3050	EMG	TTL 3: Fall
2545	03/24/26 14:36:07.784	03/24/26 14:36:07.784	1233.3075	EEG1	TTL 3: Rise
2546	03/24/26 14:36:07.784	03/24/26 14:36:07.784	1233.3075	EEG2	TTL 3: Rise
2547	03/24/26 14:36:07.784	03/24/26 14:36:07.784	1233.3075	EMG	TTL 3: Rise
2548	03/24/26 14:36:08.786	03/24/26 14:36:08.786	1234.3099	EEG1	TTL 3: Fall
2549	03/24/26 14:36:08.786	03/24/26 14:36:08.786	1234.3099	EEG2	TTL 3: Fall
2550	03/24/26 14:36:08.786	03/24/26 14:36:08.786	1234.3099	EMG	TTL 3: Fall
2551	03/24/26 14:36:09.606	03/24/26 14:36:09.606	1235.1295	EEG1	TTL 3: Rise
2552	03/24/26 14:36:09.606	03/24/26 14:36:09.606	1235.1295	EEG2	TTL 3: Rise
2553	03/24/26 14:36:09.606	03/24/26 14:36:09.606	1235.1295	EMG	TTL 3: Rise
2554	03/24/26 14:36:10.606	03/24/26 14:36:10.606	1236.1296	EEG1	TTL 3: Fall
2555	03/24/26 14:36:10.606	03/24/26 14:36:10.606	1236.1296	EEG2	TTL 3: Fall
2556	03/24/26 14:36:10.606	03/24/26 14:36:10.606	1236.1296	EMG	TTL 3: Fall
2557	03/24/26 14:36:16.607	03/24/26 14:36:16.607	1242.1305	EEG1	TTL 3: Rise
2558	03/24/26 14:36:16.607	03/24/26 14:36:16.607	1242.1305	EEG2	TTL 3: Rise
2559	03/24/26 14:36:16.607	03/24/26 14:36:16.607	1242.1305	EMG	TTL 3: Rise
2560	03/24/26 14:36:18.608	03/24/26 14:36:18.608	1244.1317	EEG1	TTL 3: Fall
2561	03/24/26 14:36:18.608	03/24/26 14:36:18.608	1244.1317	EEG2	TTL 3: Fall
2562	03/24/26 14:36:18.608	03/24/26 14:36:18.608	1244.1317	EMG	TTL 3: Fall
2563	03/24/26 14:36:19.610	03/24/26 14:36:19.610	1245.1340	EEG1	TTL 3: Rise
2564	03/24/26 14:36:19.610	03/24/26 14:36:19.610	1245.1340	EEG2	TTL 3: Rise
2565	03/24/26 14:36:19.610	03/24/26 14:36:19.610	1245.1340	EMG	TTL 3: Rise
2566	03/24/26 14:36:20.610	03/24/26 14:36:20.610	1246.1338	EEG1	TTL 3: Fall
2567	03/24/26 14:36:20.610	03/24/26 14:36:20.610	1246.1338	EEG2	TTL 3: Fall
2568	03/24/26 14:36:20.610	03/24/26 14:36:20.610	1246.1338	EMG	TTL 3: Fall
2569	03/24/26 14:36:20.695	03/24/26 14:36:20.695	1246.2190	EEG1	TTL 3: Rise
2570	03/24/26 14:36:20.695	03/24/26 14:36:20.695	1246.2190	EEG2	TTL 3: Rise
2571	03/24/26 14:36:20.695	03/24/26 14:36:20.695	1246.2190	EMG	TTL 3: Rise
2572	03/24/26 14:36:21.695	03/24/26 14:36:21.695	1247.2188	EEG1	TTL 3: Fall
2573	03/24/26 14:36:21.695	03/24/26 14:36:21.695	1247.2188	EEG2	TTL 3: Fall
2574	03/24/26 14:36:21.695	03/24/26 14:36:21.695	1247.2188	EMG	TTL 3: Fall
2575	03/24/26 14:36:27.695	03/24/26 14:36:27.695	1253.2183	EEG1	TTL 3: Rise
2576	03/24/26 14:36:27.695	03/24/26 14:36:27.695	1253.2183	EEG2	TTL 3: Rise
2577	03/24/26 14:36:27.695	03/24/26 14:36:27.695	1253.2183	EMG	TTL 3: Rise
2578	03/24/26 14:36:29.694	03/24/26 14:36:29.694	1255.2173	EEG1	TTL 3: Fall
2579	03/24/26 14:36:29.694	03/24/26 14:36:29.694	1255.2173	EEG2	TTL 3: Fall
2580	03/24/26 14:36:29.694	03/24/26 14:36:29.694	1255.2173	EMG	TTL 3: Fall
2581	03/24/26 14:36:30.696	03/24/26 14:36:30.696	1256.2192	EEG1	TTL 3: Rise
2582	03/24/26 14:36:30.696	03/24/26 14:36:30.696	1256.2192	EEG2	TTL 3: Rise
2583	03/24/26 14:36:30.696	03/24/26 14:36:30.696	1256.2192	EMG	TTL 3: Rise
2584	03/24/26 14:36:31.698	03/24/26 14:36:31.698	1257.2211	EEG1	TTL 3: Fall
2585	03/24/26 14:36:31.698	03/24/26 14:36:31.698	1257.2211	EEG2	TTL 3: Fall
2586	03/24/26 14:36:31.698	03/24/26 14:36:31.698	1257.2211	EMG	TTL 3: Fall
2587	03/24/26 14:36:31.823	03/24/26 14:36:31.823	1257.3463	EEG1	TTL 3: Rise
2588	03/24/26 14:36:31.823	03/24/26 14:36:31.823	1257.3463	EEG2	TTL 3: Rise
2589	03/24/26 14:36:31.823	03/24/26 14:36:31.823	1257.3463	EMG	TTL 3: Rise
2590	03/24/26 14:36:31.860	03/24/26 14:36:31.860	1257.3839	EEG1	TTL 3: Fall
2591	03/24/26 14:36:31.860	03/24/26 14:36:31.860	1257.3839	EEG2	TTL 3: Fall
2592	03/24/26 14:36:31.860	03/24/26 14:36:31.860	1257.3839	EMG	TTL 3: Fall
2593	03/24/26 14:36:33.859	03/24/26 14:36:33.859	1259.3827	EEG1	TTL 3: Rise
2594	03/24/26 14:36:33.859	03/24/26 14:36:33.859	1259.3827	EEG2	TTL 3: Rise
2595	03/24/26 14:36:33.859	03/24/26 14:36:33.859	1259.3827	EMG	TTL 3: Rise
2596	03/24/26 14:36:35.860	03/24/26 14:36:35.860	1261.3839	EEG1	TTL 3: Fall
2597	03/24/26 14:36:35.860	03/24/26 14:36:35.860	1261.3839	EEG2	TTL 3: Fall
2598	03/24/26 14:36:35.860	03/24/26 14:36:35.860	1261.3839	EMG	TTL 3: Fall
2599	03/24/26 14:36:36.862	03/24/26 14:36:36.862	1262.3857	EEG1	TTL 3: Rise
2600	03/24/26 14:36:36.862	03/24/26 14:36:36.862	1262.3857	EEG2	TTL 3: Rise
2601	03/24/26 14:36:36.862	03/24/26 14:36:36.862	1262.3857	EMG	TTL 3: Rise
2602	03/24/26 14:36:37.861	03/24/26 14:36:37.861	1263.3850	EEG1	TTL 3: Fall
2603	03/24/26 14:36:37.861	03/24/26 14:36:37.861	1263.3850	EEG2	TTL 3: Fall
2604	03/24/26 14:36:37.861	03/24/26 14:36:37.861	1263.3850	EMG	TTL 3: Fall
2605	03/24/26 14:36:38.104	03/24/26 14:36:38.104	1263.6280	EEG1	TTL 3: Rise
2606	03/24/26 14:36:38.104	03/24/26 14:36:38.104	1263.6280	EEG2	TTL 3: Rise
2607	03/24/26 14:36:38.104	03/24/26 14:36:38.104	1263.6280	EMG	TTL 3: Rise
2608	03/24/26 14:36:39.104	03/24/26 14:36:39.104	1264.6279	EEG1	TTL 3: Fall
2609	03/24/26 14:36:39.104	03/24/26 14:36:39.104	1264.6279	EEG2	TTL 3: Fall
2610	03/24/26 14:36:39.104	03/24/26 14:36:39.104	1264.6279	EMG	TTL 3: Fall
2611	03/24/26 14:36:45.105	03/24/26 14:36:45.105	1270.6288	EEG1	TTL 3: Rise
2612	03/24/26 14:36:45.105	03/24/26 14:36:45.105	1270.6288	EEG2	TTL 3: Rise
2613	03/24/26 14:36:45.105	03/24/26 14:36:45.105	1270.6288	EMG	TTL 3: Rise
2614	03/24/26 14:36:47.104	03/24/26 14:36:47.104	1272.6275	EEG1	TTL 3: Fall
2615	03/24/26 14:36:47.104	03/24/26 14:36:47.104	1272.6275	EEG2	TTL 3: Fall
2616	03/24/26 14:36:47.104	03/24/26 14:36:47.104	1272.6275	EMG	TTL 3: Fall
2617	03/24/26 14:36:48.106	03/24/26 14:36:48.106	1273.6292	EEG1	TTL 3: Rise
2618	03/24/26 14:36:48.106	03/24/26 14:36:48.106	1273.6292	EEG2	TTL 3: Rise
2619	03/24/26 14:36:48.106	03/24/26 14:36:48.106	1273.6292	EMG	TTL 3: Rise
2620	03/24/26 14:36:49.107	03/24/26 14:36:49.107	1274.6308	EEG1	TTL 3: Fall
2621	03/24/26 14:36:49.107	03/24/26 14:36:49.107	1274.6308	EEG2	TTL 3: Fall
2622	03/24/26 14:36:49.107	03/24/26 14:36:49.107	1274.6308	EMG	TTL 3: Fall
2623	03/24/26 14:36:49.165	03/24/26 14:36:49.165	1274.6884	EEG1	TTL 3: Rise
2624	03/24/26 14:36:49.165	03/24/26 14:36:49.165	1274.6884	EEG2	TTL 3: Rise
2625	03/24/26 14:36:49.165	03/24/26 14:36:49.165	1274.6884	EMG	TTL 3: Rise
2626	03/24/26 14:36:49.205	03/24/26 14:36:49.205	1274.7285	EEG1	TTL 3: Fall
2627	03/24/26 14:36:49.205	03/24/26 14:36:49.205	1274.7285	EEG2	TTL 3: Fall
2628	03/24/26 14:36:49.205	03/24/26 14:36:49.205	1274.7285	EMG	TTL 3: Fall
2629	03/24/26 14:36:51.204	03/24/26 14:36:51.204	1276.7272	EEG1	TTL 3: Rise
2630	03/24/26 14:36:51.204	03/24/26 14:36:51.204	1276.7272	EEG2	TTL 3: Rise
2631	03/24/26 14:36:51.204	03/24/26 14:36:51.204	1276.7272	EMG	TTL 3: Rise
2632	03/24/26 14:36:53.203	03/24/26 14:36:53.203	1278.7261	EEG1	TTL 3: Fall
2633	03/24/26 14:36:53.203	03/24/26 14:36:53.203	1278.7261	EEG2	TTL 3: Fall
2634	03/24/26 14:36:53.203	03/24/26 14:36:53.203	1278.7261	EMG	TTL 3: Fall
2635	03/24/26 14:36:54.205	03/24/26 14:36:54.205	1279.7282	EEG1	TTL 3: Rise
