Experiment ID	luminose_hf_goNogo
Animal ID	LUMI-0013
Researcher	Test
Directory path	


Number	Start Time	End Time	Time From Start	Channel	Annotation
551	03/25/26 18:04:59.661	03/25/26 18:04:59.661	212.1462	EEG2	TTL 3: Rise
552	03/25/26 18:04:59.661	03/25/26 18:04:59.661	212.1462	EMG	TTL 3: Rise
553	03/25/26 18:05:00.663	03/25/26 18:05:00.663	213.1484	EEG1	TTL 3: Fall
554	03/25/26 18:05:00.663	03/25/26 18:05:00.663	213.1484	EEG2	TTL 3: Fall
555	03/25/26 18:05:00.663	03/25/26 18:05:00.663	213.1484	EMG	TTL 3: Fall
556	03/25/26 18:05:03.665	03/25/26 18:05:03.665	216.1503	EEG1	TTL 3: Rise
557	03/25/26 18:05:03.665	03/25/26 18:05:03.665	216.1503	EEG2	TTL 3: Rise
558	03/25/26 18:05:03.665	03/25/26 18:05:03.665	216.1503	EMG	TTL 3: Rise
559	03/25/26 18:05:04.666	03/25/26 18:05:04.666	217.1505	EEG1	TTL 3: Fall
560	03/25/26 18:05:04.666	03/25/26 18:05:04.666	217.1505	EEG2	TTL 3: Fall
561	03/25/26 18:05:04.666	03/25/26 18:05:04.666	217.1505	EMG	TTL 3: Fall
562	03/25/26 18:05:05.668	03/25/26 18:05:05.668	218.1531	EEG1	TTL 3: Rise
563	03/25/26 18:05:05.668	03/25/26 18:05:05.668	218.1531	EEG2	TTL 3: Rise
564	03/25/26 18:05:05.668	03/25/26 18:05:05.668	218.1531	EMG	TTL 3: Rise
565	03/25/26 18:05:06.671	03/25/26 18:05:06.671	219.1558	EEG1	TTL 3: Fall
566	03/25/26 18:05:06.671	03/25/26 18:05:06.671	219.1558	EEG2	TTL 3: Fall
567	03/25/26 18:05:06.671	03/25/26 18:05:06.671	219.1558	EMG	TTL 3: Fall
568	03/25/26 18:05:06.994	03/25/26 18:05:06.994	219.4792	EEG1	TTL 3: Rise
569	03/25/26 18:05:06.994	03/25/26 18:05:06.994	219.4792	EEG2	TTL 3: Rise
570	03/25/26 18:05:06.994	03/25/26 18:05:06.994	219.4792	EMG	TTL 3: Rise
571	03/25/26 18:05:07.034	03/25/26 18:05:07.034	219.5193	EEG1	TTL 3: Fall
572	03/25/26 18:05:07.034	03/25/26 18:05:07.034	219.5193	EEG2	TTL 3: Fall
573	03/25/26 18:05:07.034	03/25/26 18:05:07.034	219.5193	EMG	TTL 3: Fall
574	03/25/26 18:05:08.470	03/25/26 18:05:08.470	220.9549	EEG1	TTL 3: Rise
575	03/25/26 18:05:08.470	03/25/26 18:05:08.470	220.9549	EEG2	TTL 3: Rise
576	03/25/26 18:05:08.470	03/25/26 18:05:08.470	220.9549	EMG	TTL 3: Rise
577	03/25/26 18:05:09.470	03/25/26 18:05:09.470	221.9546	EEG1	TTL 3: Fall
578	03/25/26 18:05:09.470	03/25/26 18:05:09.470	221.9546	EEG2	TTL 3: Fall
579	03/25/26 18:05:09.470	03/25/26 18:05:09.470	221.9546	EMG	TTL 3: Fall
580	03/25/26 18:05:10.472	03/25/26 18:05:10.472	222.9568	EEG1	TTL 3: Rise
581	03/25/26 18:05:10.472	03/25/26 18:05:10.472	222.9568	EEG2	TTL 3: Rise
582	03/25/26 18:05:10.472	03/25/26 18:05:10.472	222.9568	EMG	TTL 3: Rise
583	03/25/26 18:05:11.474	03/25/26 18:05:11.474	223.9587	EEG1	TTL 3: Fall
584	03/25/26 18:05:11.474	03/25/26 18:05:11.474	223.9587	EEG2	TTL 3: Fall
585	03/25/26 18:05:11.474	03/25/26 18:05:11.474	223.9587	EMG	TTL 3: Fall
586	03/25/26 18:05:14.471	03/25/26 18:05:14.471	226.9555	EEG1	TTL 3: Rise
587	03/25/26 18:05:14.471	03/25/26 18:05:14.471	226.9555	EEG2	TTL 3: Rise
588	03/25/26 18:05:14.471	03/25/26 18:05:14.471	226.9555	EMG	TTL 3: Rise
589	03/25/26 18:05:15.473	03/25/26 18:05:15.473	227.9575	EEG1	TTL 3: Fall
590	03/25/26 18:05:15.473	03/25/26 18:05:15.473	227.9575	EEG2	TTL 3: Fall
591	03/25/26 18:05:15.473	03/25/26 18:05:15.473	227.9575	EMG	TTL 3: Fall
592	03/25/26 18:05:16.473	03/25/26 18:05:16.473	228.9576	EEG1	TTL 3: Rise
593	03/25/26 18:05:16.473	03/25/26 18:05:16.473	228.9576	EEG2	TTL 3: Rise
594	03/25/26 18:05:16.473	03/25/26 18:05:16.473	228.9576	EMG	TTL 3: Rise
595	03/25/26 18:05:17.475	03/25/26 18:05:17.475	229.9602	EEG1	TTL 3: Fall
596	03/25/26 18:05:17.475	03/25/26 18:05:17.475	229.9602	EEG2	TTL 3: Fall
597	03/25/26 18:05:17.475	03/25/26 18:05:17.475	229.9602	EMG	TTL 3: Fall
598	03/25/26 18:05:17.701	03/25/26 18:05:17.701	230.1857	EEG1	TTL 3: Rise
599	03/25/26 18:05:17.701	03/25/26 18:05:17.701	230.1857	EEG2	TTL 3: Rise
600	03/25/26 18:05:17.701	03/25/26 18:05:17.701	230.1857	EMG	TTL 3: Rise
601	03/25/26 18:05:18.701	03/25/26 18:05:18.701	231.1858	EEG1	TTL 3: Fall
602	03/25/26 18:05:18.701	03/25/26 18:05:18.701	231.1858	EEG2	TTL 3: Fall
603	03/25/26 18:05:18.701	03/25/26 18:05:18.701	231.1858	EMG	TTL 3: Fall
604	03/25/26 18:05:23.699	03/25/26 18:05:23.699	236.1840	EEG1	TTL 3: Rise
605	03/25/26 18:05:23.699	03/25/26 18:05:23.699	236.1840	EEG2	TTL 3: Rise
606	03/25/26 18:05:23.699	03/25/26 18:05:23.699	236.1840	EMG	TTL 3: Rise
607	03/25/26 18:05:24.699	03/25/26 18:05:24.699	237.1839	EEG1	TTL 3: Fall
608	03/25/26 18:05:24.699	03/25/26 18:05:24.699	237.1839	EEG2	TTL 3: Fall
609	03/25/26 18:05:24.699	03/25/26 18:05:24.699	237.1839	EMG	TTL 3: Fall
610	03/25/26 18:05:25.701	03/25/26 18:05:25.701	238.1862	EEG1	TTL 3: Rise
611	03/25/26 18:05:25.701	03/25/26 18:05:25.701	238.1862	EEG2	TTL 3: Rise
612	03/25/26 18:05:25.701	03/25/26 18:05:25.701	238.1862	EMG	TTL 3: Rise
613	03/25/26 18:05:26.704	03/25/26 18:05:26.704	239.1886	EEG1	TTL 3: Fall
614	03/25/26 18:05:26.704	03/25/26 18:05:26.704	239.1886	EEG2	TTL 3: Fall
615	03/25/26 18:05:26.704	03/25/26 18:05:26.704	239.1886	EMG	TTL 3: Fall
616	03/25/26 18:05:29.702	03/25/26 18:05:29.702	242.1869	EEG1	TTL 3: Rise
617	03/25/26 18:05:29.702	03/25/26 18:05:29.702	242.1869	EEG2	TTL 3: Rise
618	03/25/26 18:05:29.702	03/25/26 18:05:29.702	242.1869	EMG	TTL 3: Rise
619	03/25/26 18:05:30.701	03/25/26 18:05:30.701	243.1862	EEG1	TTL 3: Fall
620	03/25/26 18:05:30.701	03/25/26 18:05:30.701	243.1862	EEG2	TTL 3: Fall
621	03/25/26 18:05:30.701	03/25/26 18:05:30.701	243.1862	EMG	TTL 3: Fall
622	03/25/26 18:05:31.704	03/25/26 18:05:31.704	244.1884	EEG1	TTL 3: Rise
623	03/25/26 18:05:31.704	03/25/26 18:05:31.704	244.1884	EEG2	TTL 3: Rise
624	03/25/26 18:05:31.704	03/25/26 18:05:31.704	244.1884	EMG	TTL 3: Rise
625	03/25/26 18:05:32.706	03/25/26 18:05:32.706	245.1907	EEG1	TTL 3: Fall
626	03/25/26 18:05:32.706	03/25/26 18:05:32.706	245.1907	EEG2	TTL 3: Fall
627	03/25/26 18:05:32.706	03/25/26 18:05:32.706	245.1907	EMG	TTL 3: Fall
628	03/25/26 18:05:32.751	03/25/26 18:05:32.751	245.2358	EEG1	TTL 3: Rise
629	03/25/26 18:05:32.751	03/25/26 18:05:32.751	245.2358	EEG2	TTL 3: Rise
630	03/25/26 18:05:32.751	03/25/26 18:05:32.751	245.2358	EMG	TTL 3: Rise
631	03/25/26 18:05:32.788	03/25/26 18:05:32.788	245.2734	EEG1	TTL 3: Fall
632	03/25/26 18:05:32.788	03/25/26 18:05:32.788	245.2734	EEG2	TTL 3: Fall
633	03/25/26 18:05:32.788	03/25/26 18:05:32.788	245.2734	EMG	TTL 3: Fall
634	03/25/26 18:05:34.229	03/25/26 18:05:34.229	246.7142	EEG1	TTL 3: Rise
635	03/25/26 18:05:34.229	03/25/26 18:05:34.229	246.7142	EEG2	TTL 3: Rise
636	03/25/26 18:05:34.229	03/25/26 18:05:34.229	246.7142	EMG	TTL 3: Rise
637	03/25/26 18:05:35.232	03/25/26 18:05:35.232	247.7164	EEG1	TTL 3: Fall
638	03/25/26 18:05:35.232	03/25/26 18:05:35.232	247.7164	EEG2	TTL 3: Fall
639	03/25/26 18:05:35.232	03/25/26 18:05:35.232	247.7164	EMG	TTL 3: Fall
640	03/25/26 18:05:36.234	03/25/26 18:05:36.234	248.7185	EEG1	TTL 3: Rise
641	03/25/26 18:05:36.234	03/25/26 18:05:36.234	248.7185	EEG2	TTL 3: Rise
642	03/25/26 18:05:36.234	03/25/26 18:05:36.234	248.7185	EMG	TTL 3: Rise
643	03/25/26 18:05:37.236	03/25/26 18:05:37.236	249.7205	EEG1	TTL 3: Fall
644	03/25/26 18:05:37.236	03/25/26 18:05:37.236	249.7205	EEG2	TTL 3: Fall
645	03/25/26 18:05:37.236	03/25/26 18:05:37.236	249.7205	EMG	TTL 3: Fall
646	03/25/26 18:05:37.358	03/25/26 18:05:37.358	249.8433	EEG1	TTL 3: Rise
647	03/25/26 18:05:37.358	03/25/26 18:05:37.358	249.8433	EEG2	TTL 3: Rise
648	03/25/26 18:05:37.358	03/25/26 18:05:37.358	249.8433	EMG	TTL 3: Rise
649	03/25/26 18:05:37.396	03/25/26 18:05:37.396	249.8808	EEG1	TTL 3: Fall
650	03/25/26 18:05:37.396	03/25/26 18:05:37.396	249.8808	EEG2	TTL 3: Fall
651	03/25/26 18:05:37.396	03/25/26 18:05:37.396	249.8808	EMG	TTL 3: Fall
652	03/25/26 18:05:38.937	03/25/26 18:05:38.937	251.4215	EEG1	TTL 3: Rise
653	03/25/26 18:05:38.937	03/25/26 18:05:38.937	251.4215	EEG2	TTL 3: Rise
654	03/25/26 18:05:38.937	03/25/26 18:05:38.937	251.4215	EMG	TTL 3: Rise
655	03/25/26 18:05:39.936	03/25/26 18:05:39.936	252.4209	EEG1	TTL 3: Fall
656	03/25/26 18:05:39.936	03/25/26 18:05:39.936	252.4209	EEG2	TTL 3: Fall
657	03/25/26 18:05:39.936	03/25/26 18:05:39.936	252.4209	EMG	TTL 3: Fall
658	03/25/26 18:05:40.938	03/25/26 18:05:40.938	253.4228	EEG1	TTL 3: Rise
659	03/25/26 18:05:40.938	03/25/26 18:05:40.938	253.4228	EEG2	TTL 3: Rise
660	03/25/26 18:05:40.938	03/25/26 18:05:40.938	253.4228	EMG	TTL 3: Rise
661	03/25/26 18:05:41.940	03/25/26 18:05:41.940	254.4247	EEG1	TTL 3: Fall
662	03/25/26 18:05:41.940	03/25/26 18:05:41.940	254.4247	EEG2	TTL 3: Fall
663	03/25/26 18:05:41.940	03/25/26 18:05:41.940	254.4247	EMG	TTL 3: Fall
664	03/25/26 18:05:42.513	03/25/26 18:05:42.513	254.9983	EEG1	TTL 3: Rise
665	03/25/26 18:05:42.513	03/25/26 18:05:42.513	254.9983	EEG2	TTL 3: Rise
666	03/25/26 18:05:42.513	03/25/26 18:05:42.513	254.9983	EMG	TTL 3: Rise
667	03/25/26 18:05:42.551	03/25/26 18:05:42.551	255.0359	EEG1	TTL 3: Fall
668	03/25/26 18:05:42.551	03/25/26 18:05:42.551	255.0359	EEG2	TTL 3: Fall
669	03/25/26 18:05:42.551	03/25/26 18:05:42.551	255.0359	EMG	TTL 3: Fall
670	03/25/26 18:05:43.763	03/25/26 18:05:43.763	256.2482	EEG1	TTL 3: Rise
671	03/25/26 18:05:43.763	03/25/26 18:05:43.763	256.2482	EEG2	TTL 3: Rise
672	03/25/26 18:05:43.763	03/25/26 18:05:43.763	256.2482	EMG	TTL 3: Rise
673	03/25/26 18:05:44.765	03/25/26 18:05:44.765	257.2500	EEG1	TTL 3: Fall
674	03/25/26 18:05:44.765	03/25/26 18:05:44.765	257.2500	EEG2	TTL 3: Fall
675	03/25/26 18:05:44.765	03/25/26 18:05:44.765	257.2500	EMG	TTL 3: Fall
676	03/25/26 18:05:45.767	03/25/26 18:05:45.767	258.2519	EEG1	TTL 3: Rise
677	03/25/26 18:05:45.767	03/25/26 18:05:45.767	258.2519	EEG2	TTL 3: Rise
678	03/25/26 18:05:45.767	03/25/26 18:05:45.767	258.2519	EMG	TTL 3: Rise
679	03/25/26 18:05:46.769	03/25/26 18:05:46.769	259.2538	EEG1	TTL 3: Fall
680	03/25/26 18:05:46.769	03/25/26 18:05:46.769	259.2538	EEG2	TTL 3: Fall
681	03/25/26 18:05:46.769	03/25/26 18:05:46.769	259.2538	EMG	TTL 3: Fall
682	03/25/26 18:05:46.809	03/25/26 18:05:46.809	259.2939	EEG1	TTL 3: Rise
683	03/25/26 18:05:46.809	03/25/26 18:05:46.809	259.2939	EEG2	TTL 3: Rise
684	03/25/26 18:05:46.809	03/25/26 18:05:46.809	259.2939	EMG	TTL 3: Rise
685	03/25/26 18:05:46.847	03/25/26 18:05:46.847	259.3314	EEG1	TTL 3: Fall
686	03/25/26 18:05:46.847	03/25/26 18:05:46.847	259.3314	EEG2	TTL 3: Fall
687	03/25/26 18:05:46.847	03/25/26 18:05:46.847	259.3314	EMG	TTL 3: Fall
688	03/25/26 18:05:48.425	03/25/26 18:05:48.425	260.9101	EEG1	TTL 3: Rise
689	03/25/26 18:05:48.425	03/25/26 18:05:48.425	260.9101	EEG2	TTL 3: Rise
690	03/25/26 18:05:48.425	03/25/26 18:05:48.425	260.9101	EMG	TTL 3: Rise
691	03/25/26 18:05:49.428	03/25/26 18:05:49.428	261.9124	EEG1	TTL 3: Fall
692	03/25/26 18:05:49.428	03/25/26 18:05:49.428	261.9124	EEG2	TTL 3: Fall
693	03/25/26 18:05:49.428	03/25/26 18:05:49.428	261.9124	EMG	TTL 3: Fall
694	03/25/26 18:05:50.430	03/25/26 18:05:50.430	262.9147	EEG1	TTL 3: Rise
695	03/25/26 18:05:50.430	03/25/26 18:05:50.430	262.9147	EEG2	TTL 3: Rise
696	03/25/26 18:05:50.430	03/25/26 18:05:50.430	262.9147	EMG	TTL 3: Rise
697	03/25/26 18:05:51.432	03/25/26 18:05:51.432	263.9170	EEG1	TTL 3: Fall
698	03/25/26 18:05:51.432	03/25/26 18:05:51.432	263.9170	EEG2	TTL 3: Fall
699	03/25/26 18:05:51.432	03/25/26 18:05:51.432	263.9170	EMG	TTL 3: Fall
700	03/25/26 18:05:51.442	03/25/26 18:05:51.442	263.9271	EEG1	TTL 3: Rise
701	03/25/26 18:05:51.442	03/25/26 18:05:51.442	263.9271	EEG2	TTL 3: Rise
702	03/25/26 18:05:51.442	03/25/26 18:05:51.442	263.9271	EMG	TTL 3: Rise
703	03/25/26 18:05:52.444	03/25/26 18:05:52.444	264.9293	EEG1	TTL 3: Fall
704	03/25/26 18:05:52.444	03/25/26 18:05:52.444	264.9293	EEG2	TTL 3: Fall
705	03/25/26 18:05:52.444	03/25/26 18:05:52.444	264.9293	EMG	TTL 3: Fall
706	03/25/26 18:05:57.442	03/25/26 18:05:57.442	269.9273	EEG1	TTL 3: Rise
707	03/25/26 18:05:57.442	03/25/26 18:05:57.442	269.9273	EEG2	TTL 3: Rise
708	03/25/26 18:05:57.442	03/25/26 18:05:57.442	269.9273	EMG	TTL 3: Rise
709	03/25/26 18:05:58.444	03/25/26 18:05:58.444	270.9293	EEG1	TTL 3: Fall
710	03/25/26 18:05:58.444	03/25/26 18:05:58.444	270.9293	EEG2	TTL 3: Fall
711	03/25/26 18:05:58.444	03/25/26 18:05:58.444	270.9293	EMG	TTL 3: Fall
712	03/25/26 18:05:59.446	03/25/26 18:05:59.446	271.9313	EEG1	TTL 3: Rise
713	03/25/26 18:05:59.446	03/25/26 18:05:59.446	271.9313	EEG2	TTL 3: Rise
714	03/25/26 18:05:59.446	03/25/26 18:05:59.446	271.9313	EMG	TTL 3: Rise
715	03/25/26 18:06:00.448	03/25/26 18:06:00.448	272.9333	EEG1	TTL 3: Fall
716	03/25/26 18:06:00.448	03/25/26 18:06:00.448	272.9333	EEG2	TTL 3: Fall
717	03/25/26 18:06:00.448	03/25/26 18:06:00.448	272.9333	EMG	TTL 3: Fall
718	03/25/26 18:06:03.447	03/25/26 18:06:03.447	275.9320	EEG1	TTL 3: Rise
719	03/25/26 18:06:03.447	03/25/26 18:06:03.447	275.9320	EEG2	TTL 3: Rise
720	03/25/26 18:06:03.447	03/25/26 18:06:03.447	275.9320	EMG	TTL 3: Rise
721	03/25/26 18:06:04.447	03/25/26 18:06:04.447	276.9322	EEG1	TTL 3: Fall
722	03/25/26 18:06:04.447	03/25/26 18:06:04.447	276.9322	EEG2	TTL 3: Fall
723	03/25/26 18:06:04.447	03/25/26 18:06:04.447	276.9322	EMG	TTL 3: Fall
724	03/25/26 18:06:05.450	03/25/26 18:06:05.450	277.9349	EEG1	TTL 3: Rise
725	03/25/26 18:06:05.450	03/25/26 18:06:05.450	277.9349	EEG2	TTL 3: Rise
726	03/25/26 18:06:05.450	03/25/26 18:06:05.450	277.9349	EMG	TTL 3: Rise
727	03/25/26 18:06:06.453	03/25/26 18:06:06.453	278.9376	EEG1	TTL 3: Fall
728	03/25/26 18:06:06.453	03/25/26 18:06:06.453	278.9376	EEG2	TTL 3: Fall
729	03/25/26 18:06:06.453	03/25/26 18:06:06.453	278.9376	EMG	TTL 3: Fall
730	03/25/26 18:06:09.453	03/25/26 18:06:09.453	281.9381	EEG1	TTL 3: Rise
731	03/25/26 18:06:09.453	03/25/26 18:06:09.453	281.9381	EEG2	TTL 3: Rise
732	03/25/26 18:06:09.453	03/25/26 18:06:09.453	281.9381	EMG	TTL 3: Rise
733	03/25/26 18:06:10.452	03/25/26 18:06:10.452	282.9372	EEG1	TTL 3: Fall
734	03/25/26 18:06:10.452	03/25/26 18:06:10.452	282.9372	EEG2	TTL 3: Fall
735	03/25/26 18:06:10.452	03/25/26 18:06:10.452	282.9372	EMG	TTL 3: Fall
736	03/25/26 18:06:11.454	03/25/26 18:06:11.454	283.9390	EEG1	TTL 3: Rise
737	03/25/26 18:06:11.454	03/25/26 18:06:11.454	283.9390	EEG2	TTL 3: Rise
738	03/25/26 18:06:11.454	03/25/26 18:06:11.454	283.9390	EMG	TTL 3: Rise
739	03/25/26 18:06:12.456	03/25/26 18:06:12.456	284.9410	EEG1	TTL 3: Fall
740	03/25/26 18:06:12.456	03/25/26 18:06:12.456	284.9410	EEG2	TTL 3: Fall
741	03/25/26 18:06:12.456	03/25/26 18:06:12.456	284.9410	EMG	TTL 3: Fall
742	03/25/26 18:06:15.455	03/25/26 18:06:15.455	287.9397	EEG1	TTL 3: Rise
743	03/25/26 18:06:15.455	03/25/26 18:06:15.455	287.9397	EEG2	TTL 3: Rise
744	03/25/26 18:06:15.455	03/25/26 18:06:15.455	287.9397	EMG	TTL 3: Rise
745	03/25/26 18:06:16.457	03/25/26 18:06:16.457	288.9416	EEG1	TTL 3: Fall
746	03/25/26 18:06:16.457	03/25/26 18:06:16.457	288.9416	EEG2	TTL 3: Fall
747	03/25/26 18:06:16.457	03/25/26 18:06:16.457	288.9416	EMG	TTL 3: Fall
748	03/25/26 18:06:17.459	03/25/26 18:06:17.459	289.9436	EEG1	TTL 3: Rise
749	03/25/26 18:06:17.459	03/25/26 18:06:17.459	289.9436	EEG2	TTL 3: Rise
750	03/25/26 18:06:17.459	03/25/26 18:06:17.459	289.9436	EMG	TTL 3: Rise
751	03/25/26 18:06:18.458	03/25/26 18:06:18.458	290.9430	EEG1	TTL 3: Fall
752	03/25/26 18:06:18.458	03/25/26 18:06:18.458	290.9430	EEG2	TTL 3: Fall
753	03/25/26 18:06:18.458	03/25/26 18:06:18.458	290.9430	EMG	TTL 3: Fall
754	03/25/26 18:06:21.460	03/25/26 18:06:21.460	293.9451	EEG1	TTL 3: Rise
755	03/25/26 18:06:21.460	03/25/26 18:06:21.460	293.9451	EEG2	TTL 3: Rise
756	03/25/26 18:06:21.460	03/25/26 18:06:21.460	293.9451	EMG	TTL 3: Rise
757	03/25/26 18:06:22.460	03/25/26 18:06:22.460	294.9450	EEG1	TTL 3: Fall
758	03/25/26 18:06:22.460	03/25/26 18:06:22.460	294.9450	EEG2	TTL 3: Fall
759	03/25/26 18:06:22.460	03/25/26 18:06:22.460	294.9450	EMG	TTL 3: Fall
760	03/25/26 18:06:23.462	03/25/26 18:06:23.462	295.9473	EEG1	TTL 3: Rise
761	03/25/26 18:06:23.462	03/25/26 18:06:23.462	295.9473	EEG2	TTL 3: Rise
762	03/25/26 18:06:23.462	03/25/26 18:06:23.462	295.9473	EMG	TTL 3: Rise
763	03/25/26 18:06:24.465	03/25/26 18:06:24.465	296.9494	EEG1	TTL 3: Fall
764	03/25/26 18:06:24.465	03/25/26 18:06:24.465	296.9494	EEG2	TTL 3: Fall
765	03/25/26 18:06:24.465	03/25/26 18:06:24.465	296.9494	EMG	TTL 3: Fall
766	03/25/26 18:06:27.466	03/25/26 18:06:27.466	299.9509	EEG1	TTL 3: Rise
767	03/25/26 18:06:27.466	03/25/26 18:06:27.466	299.9509	EEG2	TTL 3: Rise
768	03/25/26 18:06:27.466	03/25/26 18:06:27.466	299.9509	EMG	TTL 3: Rise
769	03/25/26 18:06:28.466	03/25/26 18:06:28.466	300.9509	EEG1	TTL 3: Fall
770	03/25/26 18:06:28.466	03/25/26 18:06:28.466	300.9509	EEG2	TTL 3: Fall
771	03/25/26 18:06:28.466	03/25/26 18:06:28.466	300.9509	EMG	TTL 3: Fall
772	03/25/26 18:06:29.469	03/25/26 18:06:29.469	301.9535	EEG1	TTL 3: Rise
773	03/25/26 18:06:29.469	03/25/26 18:06:29.469	301.9535	EEG2	TTL 3: Rise
774	03/25/26 18:06:29.469	03/25/26 18:06:29.469	301.9535	EMG	TTL 3: Rise
775	03/25/26 18:06:30.471	03/25/26 18:06:30.471	302.9560	EEG1	TTL 3: Fall
776	03/25/26 18:06:30.471	03/25/26 18:06:30.471	302.9560	EEG2	TTL 3: Fall
777	03/25/26 18:06:30.471	03/25/26 18:06:30.471	302.9560	EMG	TTL 3: Fall
778	03/25/26 18:06:33.469	03/25/26 18:06:33.469	305.9542	EEG1	TTL 3: Rise
779	03/25/26 18:06:33.469	03/25/26 18:06:33.469	305.9542	EEG2	TTL 3: Rise
780	03/25/26 18:06:33.469	03/25/26 18:06:33.469	305.9542	EMG	TTL 3: Rise
781	03/25/26 18:06:34.471	03/25/26 18:06:34.471	306.9560	EEG1	TTL 3: Fall
782	03/25/26 18:06:34.471	03/25/26 18:06:34.471	306.9560	EEG2	TTL 3: Fall
783	03/25/26 18:06:34.471	03/25/26 18:06:34.471	306.9560	EMG	TTL 3: Fall
784	03/25/26 18:06:35.470	03/25/26 18:06:35.470	307.9551	EEG1	TTL 3: Rise
785	03/25/26 18:06:35.470	03/25/26 18:06:35.470	307.9551	EEG2	TTL 3: Rise
786	03/25/26 18:06:35.470	03/25/26 18:06:35.470	307.9551	EMG	TTL 3: Rise
787	03/25/26 18:06:36.472	03/25/26 18:06:36.472	308.9567	EEG1	TTL 3: Fall
788	03/25/26 18:06:36.472	03/25/26 18:06:36.472	308.9567	EEG2	TTL 3: Fall
789	03/25/26 18:06:36.472	03/25/26 18:06:36.472	308.9567	EMG	TTL 3: Fall
790	03/25/26 18:06:39.472	03/25/26 18:06:39.472	311.9566	EEG1	TTL 3: Rise
791	03/25/26 18:06:39.472	03/25/26 18:06:39.472	311.9566	EEG2	TTL 3: Rise
792	03/25/26 18:06:39.472	03/25/26 18:06:39.472	311.9566	EMG	TTL 3: Rise
793	03/25/26 18:06:40.471	03/25/26 18:06:40.471	312.9562	EEG1	TTL 3: Fall
794	03/25/26 18:06:40.471	03/25/26 18:06:40.471	312.9562	EEG2	TTL 3: Fall
795	03/25/26 18:06:40.471	03/25/26 18:06:40.471	312.9562	EMG	TTL 3: Fall
796	03/25/26 18:06:41.473	03/25/26 18:06:41.473	313.9584	EEG1	TTL 3: Rise
797	03/25/26 18:06:41.473	03/25/26 18:06:41.473	313.9584	EEG2	TTL 3: Rise
798	03/25/26 18:06:41.473	03/25/26 18:06:41.473	313.9584	EMG	TTL 3: Rise
799	03/25/26 18:06:42.476	03/25/26 18:06:42.476	314.9605	EEG1	TTL 3: Fall
800	03/25/26 18:06:42.476	03/25/26 18:06:42.476	314.9605	EEG2	TTL 3: Fall
801	03/25/26 18:06:42.476	03/25/26 18:06:42.476	314.9605	EMG	TTL 3: Fall
802	03/25/26 18:06:45.477	03/25/26 18:06:45.477	317.9622	EEG1	TTL 3: Rise
803	03/25/26 18:06:45.477	03/25/26 18:06:45.477	317.9622	EEG2	TTL 3: Rise
804	03/25/26 18:06:45.477	03/25/26 18:06:45.477	317.9622	EMG	TTL 3: Rise
805	03/25/26 18:06:46.477	03/25/26 18:06:46.477	318.9619	EEG1	TTL 3: Fall
806	03/25/26 18:06:46.477	03/25/26 18:06:46.477	318.9619	EEG2	TTL 3: Fall
807	03/25/26 18:06:46.477	03/25/26 18:06:46.477	318.9619	EMG	TTL 3: Fall
808	03/25/26 18:06:47.479	03/25/26 18:06:47.479	319.9642	EEG1	TTL 3: Rise
809	03/25/26 18:06:47.479	03/25/26 18:06:47.479	319.9642	EEG2	TTL 3: Rise
810	03/25/26 18:06:47.479	03/25/26 18:06:47.479	319.9642	EMG	TTL 3: Rise
811	03/25/26 18:06:48.481	03/25/26 18:06:48.481	320.9663	EEG1	TTL 3: Fall
812	03/25/26 18:06:48.481	03/25/26 18:06:48.481	320.9663	EEG2	TTL 3: Fall
813	03/25/26 18:06:48.481	03/25/26 18:06:48.481	320.9663	EMG	TTL 3: Fall
814	03/25/26 18:06:48.702	03/25/26 18:06:48.702	321.1868	EEG1	TTL 3: Rise
815	03/25/26 18:06:48.702	03/25/26 18:06:48.702	321.1868	EEG2	TTL 3: Rise
816	03/25/26 18:06:48.702	03/25/26 18:06:48.702	321.1868	EMG	TTL 3: Rise
817	03/25/26 18:06:48.740	03/25/26 18:06:48.740	321.2244	EEG1	TTL 3: Fall
818	03/25/26 18:06:48.740	03/25/26 18:06:48.740	321.2244	EEG2	TTL 3: Fall
819	03/25/26 18:06:48.740	03/25/26 18:06:48.740	321.2244	EMG	TTL 3: Fall
820	03/25/26 18:06:49.862	03/25/26 18:06:49.862	322.3468	EEG1	TTL 3: Rise
821	03/25/26 18:06:49.862	03/25/26 18:06:49.862	322.3468	EEG2	TTL 3: Rise
822	03/25/26 18:06:49.862	03/25/26 18:06:49.862	322.3468	EMG	TTL 3: Rise
823	03/25/26 18:06:50.862	03/25/26 18:06:50.862	323.3465	EEG1	TTL 3: Fall
824	03/25/26 18:06:50.862	03/25/26 18:06:50.862	323.3465	EEG2	TTL 3: Fall
825	03/25/26 18:06:50.862	03/25/26 18:06:50.862	323.3465	EMG	TTL 3: Fall
826	03/25/26 18:06:51.864	03/25/26 18:06:51.864	324.3485	EEG1	TTL 3: Rise
827	03/25/26 18:06:51.864	03/25/26 18:06:51.864	324.3485	EEG2	TTL 3: Rise
828	03/25/26 18:06:51.864	03/25/26 18:06:51.864	324.3485	EMG	TTL 3: Rise
829	03/25/26 18:06:52.866	03/25/26 18:06:52.866	325.3505	EEG1	TTL 3: Fall
830	03/25/26 18:06:52.866	03/25/26 18:06:52.866	325.3505	EEG2	TTL 3: Fall
